# epoch recerr_sq kldiv unmix dataug lact_dec valid_recerr_sq valid_kldiv duration
3967 4.8922785e-02 3.1886763e+01 6.9633716e-01 6.4337011e-03 1.8286698e+00 2.4706084e-01 3.1303026e+01 3.8889602e+03
3968 5.1018320e-02 3.1919039e+01 6.9299185e-01 6.4486065e-03 1.8196791e+00 2.5079170e-01 3.1502361e+01 3.8903543e+03
3969 5.1318657e-02 3.1917233e+01 6.9093567e-01 6.5974151e-03 1.8345503e+00 2.5528643e-01 3.1495695e+01 3.8917993e+03
3970 5.1259506e-02 3.1966331e+01 6.8926013e-01 5.2560661e-03 1.8232532e+00 2.4960291e-01 3.1468714e+01 3.8935293e+03
3971 4.9981017e-02 3.2059704e+01 6.9155949e-01 7.8896899e-03 1.8343394e+00 2.4783300e-01 3.1299398e+01 3.8954683e+03
3972 5.0215524e-02 3.1958492e+01 6.8559408e-01 9.7684693e-03 1.8253304e+00 2.4601671e-01 3.1286991e+01 3.8971113e+03
3973 5.0746266e-02 3.1873112e+01 6.9504625e-01 7.7375947e-03 1.8234138e+00 2.4867970e-01 3.1510927e+01 3.8987073e+03
3974 5.2129064e-02 3.2025749e+01 6.9388950e-01 8.4977113e-03 1.8229750e+00 2.5024867e-01 3.1087727e+01 3.9003033e+03
3975 5.4024648e-02 3.1972113e+01 6.8920553e-01 7.6112743e-03 1.8313810e+00 2.5926709e-01 3.1271160e+01 3.9019233e+03
3976 5.5317238e-02 3.1922031e+01 6.9831860e-01 9.0859095e-03 1.8191350e+00 2.4661905e-01 3.1185814e+01 3.9036113e+03
3977 5.4153975e-02 3.1925571e+01 6.9182467e-01 5.0289640e-03 1.8303699e+00 2.5138351e-01 3.1167233e+01 3.9052503e+03
3978 5.5155836e-02 3.1911665e+01 6.9295675e-01 1.0929089e-02 1.8307906e+00 2.5432381e-01 3.1265951e+01 3.9071213e+03
3979 5.3066183e-02 3.1878609e+01 7.0040387e-01 4.9323845e-03 1.8319433e+00 2.4853620e-01 3.1203135e+01 3.9089213e+03
3980 5.0460804e-02 3.1879503e+01 6.8987441e-01 1.0054765e-02 1.8232695e+00 2.4663822e-01 3.1382904e+01 3.9106043e+03
3981 4.9574830e-02 3.1988895e+01 6.9404662e-01 9.8760109e-03 1.8240539e+00 2.4672209e-01 3.1572153e+01 3.9121760e+03
3982 4.9033921e-02 3.2051361e+01 6.8786544e-01 5.8089411e-03 1.8280102e+00 2.5024775e-01 3.1217617e+01 3.9136920e+03
3983 4.9129345e-02 3.1937677e+01 6.8661106e-01 7.1595525e-03 1.8271259e+00 2.4883656e-01 3.1424446e+01 3.9152015e+03
3984 5.0037123e-02 3.1955544e+01 6.9710010e-01 5.7036136e-03 1.8177888e+00 2.4950309e-01 3.1487240e+01 3.9166395e+03
3985 5.0403807e-02 3.1968210e+01 6.8623579e-01 8.8830171e-03 1.8210646e+00 2.4627674e-01 3.1349005e+01 3.9180525e+03
3986 4.8072238e-02 3.1916435e+01 6.8469650e-01 8.5822865e-03 1.8309523e+00 2.4477859e-01 3.1399906e+01 3.9195752e+03
3987 4.9889237e-02 3.1911484e+01 6.9168115e-01 8.8221468e-03 1.8245759e+00 2.4459061e-01 3.1583490e+01 3.9215192e+03
3988 4.9260523e-02 3.1969770e+01 6.8931502e-01 7.7575748e-03 1.8251168e+00 2.4346462e-01 3.1536217e+01 3.9234383e+03
3989 4.9532164e-02 3.1986998e+01 7.0147705e-01 6.6274214e-03 1.8387300e+00 2.4909042e-01 3.1630848e+01 3.9250843e+03
3990 4.9176734e-02 3.2021244e+01 6.8574071e-01 8.7224087e-03 1.8195279e+00 2.4321595e-01 3.1661465e+01 3.9266403e+03
3991 4.8653547e-02 3.2002350e+01 6.9001454e-01 4.4281394e-03 1.8202432e+00 2.4437121e-01 3.1545919e+01 3.9282183e+03
3992 4.8209045e-02 3.2041889e+01 6.8664253e-01 7.2292755e-03 1.8317348e+00 2.4840346e-01 3.1217136e+01 3.9297263e+03
3993 5.0260361e-02 3.1843493e+01 6.9010937e-01 1.0167466e-02 1.8203824e+00 2.4260195e-01 3.1222174e+01 3.9312134e+03
3994 4.9654402e-02 3.1886953e+01 6.8755376e-01 9.4461413e-03 1.8327979e+00 2.4297903e-01 3.1334286e+01 3.9327470e+03
3995 4.8245724e-02 3.1973900e+01 6.9422972e-01 9.3891276e-03 1.8223888e+00 2.4423361e-01 3.1306156e+01 3.9345430e+03
3996 4.9431346e-02 3.1914148e+01 6.8285269e-01 7.4774157e-03 1.8246500e+00 2.4823780e-01 3.1484688e+01 3.9361790e+03
3997 5.0260369e-02 3.2059597e+01 6.9019306e-01 8.8520981e-03 1.8322098e+00 2.4912792e-01 3.1607059e+01 3.9377600e+03
3998 4.9362089e-02 3.1986135e+01 6.9349819e-01 9.4696274e-03 1.8231828e+00 2.4495135e-01 3.1576206e+01 3.9392540e+03
3999 5.0588135e-02 3.1952003e+01 6.8248427e-01 8.1137326e-03 1.8153145e+00 2.4799575e-01 3.1388409e+01 3.9408580e+03
4000 4.9110230e-02 3.2026402e+01 6.8836153e-01 8.2106832e-03 1.8303957e+00 2.4888350e-01 3.1425367e+01 3.9425250e+03
4001 4.9041133e-02 3.2048225e+01 6.8802774e-01 4.1945763e-03 1.8271828e+00 2.4900185e-01 3.1370237e+01 3.9441950e+03
4002 4.9426645e-02 3.1992386e+01 6.8926120e-01 1.2338495e-02 1.8200489e+00 2.5164449e-01 3.1480310e+01 3.9458410e+03
4003 4.9938913e-02 3.2090347e+01 6.8487251e-01 5.0038453e-03 1.8259197e+00 2.4872814e-01 3.1629484e+01 3.9477610e+03
4004 4.9332168e-02 3.2129112e+01 6.8930429e-01 8.8049499e-03 1.8221074e+00 2.4670957e-01 3.1687485e+01 3.9496090e+03
4005 5.1843029e-02 3.2070156e+01 6.8501574e-01 9.6277464e-03 1.8160288e+00 2.4637230e-01 3.1487625e+01 3.9513455e+03
4006 5.0416615e-02 3.2065083e+01 6.8700707e-01 7.3067513e-03 1.8283789e+00 2.4672325e-01 3.1599861e+01 3.9529721e+03
4007 4.9246117e-02 3.2178940e+01 6.8256015e-01 8.9007830e-03 1.8139411e+00 2.4505468e-01 3.1570204e+01 3.9546786e+03
4008 4.9382042e-02 3.2139839e+01 6.8651617e-01 7.8834333e-03 1.8262404e+00 2.4859522e-01 3.1521801e+01 3.9563726e+03
4009 4.9083371e-02 3.2132465e+01 6.7930555e-01 5.9061879e-03 1.8190739e+00 2.5313199e-01 3.1407465e+01 3.9579861e+03
4010 4.8616339e-02 3.2104851e+01 6.8641251e-01 7.3793097e-03 1.8190762e+00 2.4627461e-01 3.1485430e+01 3.9595181e+03
4011 4.8621237e-02 3.2222542e+01 6.9020230e-01 7.3494078e-03 1.8269705e+00 2.4964830e-01 3.1571125e+01 3.9613071e+03
4012 4.8741233e-02 3.2154160e+01 6.8535256e-01 6.3797361e-03 1.8210098e+00 2.4340685e-01 3.1580101e+01 3.9631091e+03
4013 4.7150481e-02 3.2112564e+01 6.8226647e-01 6.6782702e-03 1.8326362e+00 2.4936762e-01 3.1577892e+01 3.9646291e+03
4014 5.0741896e-02 3.2083229e+01 6.8373597e-01 1.0162740e-02 1.8238796e+00 2.4749786e-01 3.1776989e+01 3.9667816e+03
4015 4.9402330e-02 3.2096451e+01 6.8528527e-01 6.9942847e-03 1.8232361e+00 2.4630162e-01 3.1850845e+01 3.9685087e+03
4016 4.9952600e-02 3.2237411e+01 6.8089128e-01 6.8144873e-03 1.8241944e+00 2.3905677e-01 3.1644310e+01 3.9703745e+03
4017 4.8443101e-02 3.2096611e+01 6.8698239e-01 7.3219859e-03 1.8263555e+00 2.4661075e-01 3.1547766e+01 3.9718261e+03
4018 4.8312258e-02 3.2060532e+01 6.8912482e-01 1.0707272e-02 1.8211333e+00 2.4862088e-01 3.1788094e+01 3.9733682e+03
4019 5.0652444e-02 3.2147064e+01 6.8237758e-01 8.5034901e-03 1.8212094e+00 2.4639151e-01 3.1758919e+01 3.9755468e+03
4020 5.1944748e-02 3.2094746e+01 6.9321561e-01 6.1563766e-03 1.8267885e+00 2.5420594e-01 3.1437387e+01 3.9774959e+03
4021 5.2172486e-02 3.2056358e+01 6.8368524e-01 7.2092628e-03 1.8272445e+00 2.4912409e-01 3.1607973e+01 3.9791784e+03
4022 4.9607530e-02 3.1991920e+01 6.8751818e-01 9.2493277e-03 1.8241161e+00 2.4694493e-01 3.1577070e+01 3.9807474e+03
4023 4.8496060e-02 3.2002773e+01 6.8064415e-01 9.6507417e-03 1.8259612e+00 2.4421771e-01 3.1510731e+01 3.9822805e+03
4024 4.8018761e-02 3.1962828e+01 6.8411922e-01 5.6505376e-03 1.8203375e+00 2.4550739e-01 3.1534353e+01 3.9838285e+03
4025 4.7696594e-02 3.2086395e+01 6.8920511e-01 6.3172625e-03 1.8260109e+00 2.4571095e-01 3.1665228e+01 3.9854815e+03
4026 4.7592916e-02 3.1986870e+01 6.8194228e-01 6.8783630e-03 1.8120124e+00 2.4264994e-01 3.1670662e+01 3.9872645e+03
4027 4.8821647e-02 3.1974960e+01 6.8934315e-01 8.4497929e-03 1.8239540e+00 2.4515301e-01 3.1744755e+01 3.9892135e+03
4028 4.8797131e-02 3.2053127e+01 6.8178505e-01 1.1946327e-02 1.8357233e+00 2.4510759e-01 3.1714312e+01 3.9908157e+03
4029 4.8106361e-02 3.2048416e+01 6.8931520e-01 9.0858191e-03 1.8178898e+00 2.4449234e-01 3.1720621e+01 3.9924342e+03
4030 4.8319977e-02 3.2058605e+01 6.8348908e-01 8.5652536e-03 1.8163189e+00 2.4440125e-01 3.1538000e+01 3.9940317e+03
4031 5.0728094e-02 3.2043591e+01 6.8448049e-01 6.9733132e-03 1.8194202e+00 2.4065968e-01 3.1631798e+01 3.9954548e+03
4032 5.0299365e-02 3.2053127e+01 6.8001074e-01 5.0938460e-03 1.8324418e+00 2.4860336e-01 3.1682507e+01 3.9970270e+03
4033 4.9838532e-02 3.2025452e+01 6.8477565e-01 1.0020087e-02 1.8256997e+00 2.4794583e-01 3.1544765e+01 3.9984560e+03
4034 4.9587693e-02 3.2126381e+01 6.8219519e-01 8.6532086e-03 1.8126017e+00 2.4428070e-01 3.1585579e+01 4.0001130e+03
4035 5.0072547e-02 3.2076214e+01 6.7649615e-01 9.3477257e-03 1.8204577e+00 2.4255066e-01 3.1559895e+01 4.0018904e+03
4036 4.9775392e-02 3.2011696e+01 6.8505150e-01 7.2058365e-03 1.8243748e+00 2.4755265e-01 3.1428495e+01 4.0036757e+03
4037 4.8491608e-02 3.2020432e+01 6.8301183e-01 6.3911797e-03 1.8270550e+00 2.4632519e-01 3.1323290e+01 4.0052797e+03
4038 5.0267365e-02 3.2097546e+01 6.9219595e-01 1.0436019e-02 1.8193071e+00 2.5196192e-01 3.1330297e+01 4.0067967e+03
4039 4.9423985e-02 3.2052620e+01 6.8878078e-01 7.0209531e-03 1.8291986e+00 2.4684650e-01 3.1521965e+01 4.0085017e+03
4040 4.8437424e-02 3.2077732e+01 6.8260849e-01 4.6176366e-03 1.8135496e+00 2.4382210e-01 3.1403105e+01 4.0101587e+03
4041 4.7631253e-02 3.2033546e+01 6.7919129e-01 1.0351469e-02 1.8248193e+00 2.4574928e-01 3.1498613e+01 4.0117744e+03
4042 4.6762932e-02 3.2078506e+01 6.8241292e-01 4.5533008e-03 1.8214090e+00 2.4679188e-01 3.1505341e+01 4.0136195e+03
4043 4.7285348e-02 3.2042187e+01 6.8496495e-01 9.3966685e-03 1.8234710e+00 2.4544714e-01 3.1665316e+01 4.0155075e+03
4044 4.6617642e-02 3.2026321e+01 6.7875022e-01 6.1530094e-03 1.8207929e+00 2.4627337e-01 3.1718420e+01 4.0172905e+03
4045 4.7755443e-02 3.2107975e+01 6.8971312e-01 9.1226902e-03 1.8252192e+00 2.4477416e-01 3.1581009e+01 4.0189310e+03
4046 4.7909092e-02 3.2021801e+01 6.8276644e-01 6.4590354e-03 1.8231708e+00 2.5093567e-01 3.1482168e+01 4.0205410e+03
4047 5.0768822e-02 3.2027664e+01 6.8645453e-01 8.3363131e-03 1.8301959e+00 2.5353691e-01 3.1490282e+01 4.0219661e+03
4048 4.9492594e-02 3.2035728e+01 6.8130225e-01 9.3040308e-03 1.8270158e+00 2.4093942e-01 3.1412579e+01 4.0234491e+03
4049 4.7499441e-02 3.1935003e+01 6.8240553e-01 9.7330417e-03 1.8178897e+00 2.5044298e-01 3.1572243e+01 4.0249761e+03
4050 4.8972320e-02 3.1977268e+01 6.7710322e-01 8.0443788e-03 1.8240476e+00 2.4971750e-01 3.1586779e+01 4.0264271e+03
4051 4.8928991e-02 3.2025692e+01 6.8042499e-01 5.1969928e-03 1.8167025e+00 2.4873120e-01 3.1393663e+01 4.0282018e+03
4052 4.7617920e-02 3.1984585e+01 6.8150645e-01 5.1439726e-03 1.8226415e+00 2.4496473e-01 3.1501833e+01 4.0302028e+03
4053 4.7699340e-02 3.2070606e+01 6.8275309e-01 9.5040808e-03 1.8242191e+00 2.5034642e-01 3.1552031e+01 4.0318849e+03
4054 4.8038032e-02 3.2005699e+01 6.8255520e-01 8.5548423e-03 1.8280830e+00 2.4807087e-01 3.1333080e+01 4.0335287e+03
4055 4.7278941e-02 3.1996498e+01 6.8368989e-01 4.0385174e-03 1.8209555e+00 2.4196573e-01 3.1259628e+01 4.0352657e+03
4056 4.6541035e-02 3.2025883e+01 6.8044591e-01 5.3660623e-03 1.8217481e+00 2.4984995e-01 3.1363003e+01 4.0368517e+03
4057 4.8590872e-02 3.2026604e+01 6.7971152e-01 4.9640234e-03 1.8153911e+00 2.4336986e-01 3.1320143e+01 4.0387529e+03
4058 4.9916625e-02 3.1989941e+01 6.8761748e-01 1.0034185e-02 1.8173790e+00 2.4453951e-01 3.1428598e+01 4.0421585e+03
4059 4.9297232e-02 3.2022373e+01 6.8079674e-01 9.2961481e-03 1.8195893e+00 2.4789299e-01 3.1417795e+01 4.0437190e+03
4060 4.8288617e-02 3.2037743e+01 6.8108970e-01 9.7885188e-03 1.8202229e+00 2.4692279e-01 3.1575109e+01 4.0449420e+03
4061 4.8314463e-02 3.2000435e+01 6.8686819e-01 1.0114023e-02 1.8198706e+00 2.4511372e-01 3.1570532e+01 4.0463330e+03
4062 4.8919749e-02 3.2034458e+01 6.7507672e-01 7.4064499e-03 1.8238117e+00 2.4677730e-01 3.1315075e+01 4.0479937e+03
4063 4.7761921e-02 3.1975454e+01 6.8550289e-01 6.3542989e-03 1.8216586e+00 2.5180122e-01 3.1340631e+01 4.0496297e+03
4064 4.6175648e-02 3.1886354e+01 6.7985791e-01 6.3502039e-03 1.8150349e+00 2.4318241e-01 3.1508499e+01 4.0510397e+03
4065 4.7195483e-02 3.2016838e+01 6.7523587e-01 5.8188592e-03 1.8202440e+00 2.4931151e-01 3.1530994e+01 4.0526709e+03
4066 4.9247194e-02 3.2034405e+01 6.8388259e-01 6.0154092e-03 1.8318528e+00 2.4798511e-01 3.1473524e+01 4.0545750e+03
4067 4.9718782e-02 3.2073170e+01 6.7834896e-01 8.4351925e-03 1.8117226e+00 2.4866937e-01 3.1466097e+01 4.0568253e+03
4068 4.8677064e-02 3.2016087e+01 6.7643398e-01 5.5842549e-03 1.8202403e+00 2.5425544e-01 3.1437777e+01 4.0586363e+03
4069 4.8406877e-02 3.1948872e+01 6.7711741e-01 6.4060930e-03 1.8183210e+00 2.5207961e-01 3.1626152e+01 4.0605205e+03
4070 4.8324995e-02 3.2029282e+01 6.8279970e-01 1.0448734e-02 1.8268393e+00 2.4498065e-01 3.1543694e+01 4.0637274e+03
4071 4.7332749e-02 3.2037346e+01 6.7670625e-01 7.8838039e-03 1.8215644e+00 2.4954055e-01 3.1466848e+01 4.0657147e+03
4072 4.8240006e-02 3.2044312e+01 6.8029714e-01 7.4740602e-03 1.8312273e+00 2.4802491e-01 3.1474665e+01 4.0673835e+03
4073 4.6349119e-02 3.1980093e+01 6.7250001e-01 9.5604341e-03 1.8219411e+00 2.4722289e-01 3.1570343e+01 4.0694198e+03
4074 4.6749379e-02 3.2030495e+01 6.7744720e-01 8.7505421e-03 1.8151842e+00 2.4395147e-01 3.1558367e+01 4.0714596e+03
4075 4.5909867e-02 3.2024284e+01 6.7190534e-01 8.8019688e-03 1.8262815e+00 2.4511778e-01 3.1582245e+01 4.0725762e+03
4076 4.7919229e-02 3.2012161e+01 6.7569584e-01 8.4309364e-03 1.8196509e+00 2.4273124e-01 3.1609715e+01 4.0737882e+03
4077 4.9894884e-02 3.2089378e+01 6.6823423e-01 6.1802710e-03 1.8239418e+00 2.4986847e-01 3.1414927e+01 4.0748539e+03
4078 4.9538761e-02 3.1991009e+01 6.7900139e-01 6.7836070e-03 1.8239702e+00 2.5188044e-01 3.1368307e+01 4.0759265e+03
4079 4.9261652e-02 3.1925446e+01 6.7717582e-01 9.7796666e-03 1.8092513e+00 2.4841984e-01 3.1562950e+01 4.0768381e+03
4080 5.2384287e-02 3.2093658e+01 6.7342287e-01 3.5507707e-03 1.8213563e+00 2.4283570e-01 3.1302771e+01 4.0809536e+03
4081 5.1625736e-02 3.1965086e+01 6.7817104e-01 1.1151305e-02 1.8150240e+00 2.5331742e-01 3.1220201e+01 4.0831086e+03
4082 5.1701009e-02 3.1878571e+01 6.7449850e-01 8.2975337e-03 1.8195156e+00 2.5143582e-01 3.1207552e+01 4.0849356e+03
4083 4.9813461e-02 3.1997625e+01 6.8363219e-01 6.6563291e-03 1.8213990e+00 2.5191084e-01 3.1246153e+01 4.0865836e+03
4084 4.8920669e-02 3.1828121e+01 6.7555922e-01 6.2223417e-03 1.8167436e+00 2.4746454e-01 3.1187363e+01 4.0881106e+03
4085 4.8166737e-02 3.1863070e+01 6.8049175e-01 1.2488008e-02 1.8165513e+00 2.4643527e-01 3.1189878e+01 4.0895736e+03
4086 4.9408451e-02 3.1946501e+01 6.7472291e-01 1.1304863e-02 1.8295728e+00 2.5578779e-01 3.1282183e+01 4.0910926e+03
4087 5.1727578e-02 3.1968920e+01 6.7442441e-01 6.2355762e-03 1.8155004e+00 2.4648939e-01 3.1293812e+01 4.0929594e+03
4088 4.9052842e-02 3.1953358e+01 6.7651683e-01 9.0515995e-03 1.8185288e+00 2.4987234e-01 3.1377939e+01 4.0964682e+03
4089 5.1641461e-02 3.1911129e+01 6.8268192e-01 7.1760197e-03 1.8165593e+00 2.4601743e-01 3.1410112e+01 4.0991840e+03
4090 5.1569946e-02 3.1906342e+01 6.7792434e-01 9.9773789e-03 1.8147914e+00 2.4612848e-01 3.1439968e+01 4.1003880e+03
4091 5.0883308e-02 3.1917229e+01 6.8547314e-01 5.8920402e-03 1.8198835e+00 2.5033689e-01 3.1363352e+01 4.1015770e+03
4092 4.9716942e-02 3.1903410e+01 6.7817938e-01 6.5737721e-03 1.8202895e+00 2.4682206e-01 3.1202732e+01 4.1037113e+03
4093 5.0318498e-02 3.1890017e+01 6.8369579e-01 5.8868187e-03 1.8162230e+00 2.4930488e-01 3.1138954e+01 4.1050973e+03
4094 4.9280487e-02 3.1834715e+01 6.7966288e-01 4.9987561e-03 1.8218879e+00 2.5296694e-01 3.1323092e+01 4.1067629e+03
4095 4.9151588e-02 3.1998743e+01 6.7736048e-01 1.0434589e-02 1.8202728e+00 2.4825308e-01 3.1429350e+01 4.1092649e+03
4096 5.0440706e-02 3.1933559e+01 6.8331409e-01 7.6945657e-03 1.8153533e+00 2.4730502e-01 3.1382458e+01 4.1105941e+03
4097 5.0574496e-02 3.1848089e+01 6.8164337e-01 4.2060320e-03 1.8166765e+00 2.4800874e-01 3.1391926e+01 4.1115611e+03
4098 4.8149262e-02 3.1990320e+01 6.7970276e-01 7.4234144e-03 1.8268261e+00 2.5347000e-01 3.1181032e+01 4.1125691e+03
4099 4.9193628e-02 3.1858204e+01 6.7711782e-01 3.0181040e-03 1.8144031e+00 2.4985656e-01 3.1051641e+01 4.1134751e+03
4100 5.3717762e-02 3.1855066e+01 6.7665404e-01 8.2749538e-03 1.8195039e+00 2.4745546e-01 3.1175564e+01 4.1149021e+03
4101 5.3758472e-02 3.1763000e+01 6.8317372e-01 6.0727880e-03 1.8110732e+00 2.4534141e-01 3.1271765e+01 4.1157461e+03
4102 5.1231325e-02 3.1863676e+01 6.8490916e-01 1.0480645e-02 1.8237350e+00 2.4861898e-01 3.1338934e+01 4.1167351e+03
4103 5.2956384e-02 3.1935699e+01 6.8091023e-01 9.1290735e-03 1.8226097e+00 2.5827491e-01 3.1505713e+01 4.1175931e+03
4104 5.4102127e-02 3.1885933e+01 6.8556446e-01 8.8353371e-03 1.8184773e+00 2.5136739e-01 3.1611109e+01 4.1185391e+03
4105 5.4091185e-02 3.1947697e+01 6.7706150e-01 5.4602623e-03 1.8193259e+00 2.4899691e-01 3.1457228e+01 4.1195141e+03
4106 5.5363022e-02 3.1917393e+01 6.7601067e-01 5.7272525e-03 1.8329602e+00 2.5527170e-01 3.1131897e+01 4.1204691e+03
4107 5.3637046e-02 3.1806753e+01 6.8263280e-01 9.8576210e-03 1.8235003e+00 2.5024399e-01 3.1122345e+01 4.1213331e+03
4108 5.1833831e-02 3.1769094e+01 6.8340361e-01 5.9493561e-03 1.8152510e+00 2.5526613e-01 3.1350327e+01 4.1223941e+03
4109 5.3263083e-02 3.1932783e+01 6.8887335e-01 5.0637680e-03 1.8148135e+00 2.4356896e-01 3.1292248e+01 4.1236841e+03
4110 5.1338680e-02 3.1957907e+01 6.7959076e-01 1.0472703e-02 1.8182795e+00 2.4648587e-01 3.1236940e+01 4.1246791e+03
4111 5.2697357e-02 3.1818214e+01 6.7722315e-01 7.3933885e-03 1.8112050e+00 2.4634662e-01 3.1355934e+01 4.1255211e+03
4112 5.1293425e-02 3.1872776e+01 6.7771626e-01 5.5341166e-03 1.8295236e+00 2.4731611e-01 3.1485413e+01 4.1264301e+03
4113 5.2954454e-02 3.1931614e+01 6.8057650e-01 8.0962451e-03 1.8274834e+00 2.4554327e-01 3.1275991e+01 4.1273751e+03
4114 5.0920714e-02 3.1830830e+01 6.8024695e-01 6.7936620e-03 1.8189294e+00 2.5454289e-01 3.1505676e+01 4.1283941e+03
4115 5.1004399e-02 3.1999645e+01 6.7809302e-01 7.0247985e-03 1.8215846e+00 2.4535355e-01 3.1330355e+01 4.1292931e+03
4116 4.8158422e-02 3.1905329e+01 6.7070806e-01 9.7439140e-03 1.8155117e+00 2.4366176e-01 3.1515266e+01 4.1301351e+03
4117 4.7279779e-02 3.1999895e+01 6.7946559e-01 9.6021062e-03 1.8096505e+00 2.4581528e-01 3.1491899e+01 4.1311571e+03
4118 4.6186749e-02 3.2027512e+01 6.8002027e-01 6.5314849e-03 1.8202976e+00 2.4184510e-01 3.1383743e+01 4.1320421e+03
4119 4.5947734e-02 3.1951326e+01 6.7410183e-01 6.8328637e-03 1.8132527e+00 2.4771218e-01 3.1286484e+01 4.1331201e+03
4120 4.4492733e-02 3.1968336e+01 6.7653966e-01 1.1215081e-02 1.8199121e+00 2.4477065e-01 3.1434355e+01 4.1339771e+03
4121 4.4100307e-02 3.2064728e+01 6.7323923e-01 8.5521704e-03 1.8209075e+00 2.4008164e-01 3.1329014e+01 4.1349291e+03
4122 4.4738665e-02 3.2000137e+01 6.7489964e-01 1.0304134e-02 1.8172991e+00 2.4294701e-01 3.1458689e+01 4.1360881e+03
4123 4.3893784e-02 3.2073662e+01 6.7047250e-01 9.4237328e-03 1.8159822e+00 2.4316710e-01 3.1399933e+01 4.1373610e+03
4124 4.4116959e-02 3.2015583e+01 6.7238635e-01 9.8305354e-03 1.8223156e+00 2.4404217e-01 3.1441946e+01 4.1384020e+03
4125 4.4780899e-02 3.2034718e+01 6.7073816e-01 6.4666434e-03 1.8101633e+00 2.4919724e-01 3.1560175e+01 4.1392640e+03
4126 4.5989640e-02 3.2073639e+01 6.7429417e-01 7.1081603e-03 1.8221689e+00 2.5008145e-01 3.1498789e+01 4.1401790e+03
4127 4.6076417e-02 3.2047215e+01 6.6985363e-01 7.1613318e-03 1.8199909e+00 2.4702570e-01 3.1436356e+01 4.1411421e+03
4128 4.6452858e-02 3.1954985e+01 6.6688049e-01 8.6967601e-03 1.8187355e+00 2.4081083e-01 3.1645067e+01 4.1422741e+03
4129 4.6691913e-02 3.2002594e+01 6.7171466e-01 7.5152600e-03 1.8118898e+00 2.4518116e-01 3.1889187e+01 4.1431411e+03
4130 4.6317484e-02 3.2157375e+01 6.7215061e-01 4.4784141e-03 1.8224337e+00 2.4660620e-01 3.1586176e+01 4.1440311e+03
4131 4.5441918e-02 3.2088799e+01 6.7103690e-01 5.0174855e-03 1.8152417e+00 2.4815761e-01 3.1630072e+01 4.1448841e+03
4132 4.5506328e-02 3.2063999e+01 6.7748666e-01 7.8526447e-03 1.8151541e+00 2.4763377e-01 3.1703407e+01 4.1458331e+03
4133 4.6975721e-02 3.2121231e+01 6.7056930e-01 5.6850496e-03 1.8140184e+00 2.5196558e-01 3.1616808e+01 4.1468440e+03
4134 4.5599028e-02 3.2067360e+01 6.7807841e-01 9.3424171e-03 1.8193951e+00 2.4554065e-01 3.1667284e+01 4.1476620e+03
4135 4.5053169e-02 3.2081177e+01 6.7404771e-01 5.0921943e-03 1.8181726e+00 2.4427384e-01 3.1522614e+01 4.1485891e+03
4136 4.5371406e-02 3.2095020e+01 6.7626619e-01 8.8169659e-03 1.8194253e+00 2.4345690e-01 3.1562691e+01 4.1497030e+03
4137 4.6024058e-02 3.2017372e+01 6.7197531e-01 1.0548502e-02 1.8144126e+00 2.4506904e-01 3.1523214e+01 4.1508590e+03
4138 4.5995481e-02 3.2047684e+01 6.7636061e-01 7.9476330e-03 1.8171699e+00 2.5014910e-01 3.1399179e+01 4.1518560e+03
4139 4.6501141e-02 3.2030788e+01 6.6817945e-01 8.7799849e-03 1.8170694e+00 2.5381616e-01 3.1378370e+01 4.1527530e+03
4140 4.7026228e-02 3.2040398e+01 6.7550063e-01 5.5875247e-03 1.8206636e+00 2.4261920e-01 3.1414450e+01 4.1538860e+03
4141 4.6513531e-02 3.2017300e+01 6.6898310e-01 8.2134232e-03 1.8078154e+00 2.4760120e-01 3.1712996e+01 4.1549480e+03
4142 4.7306485e-02 3.2031780e+01 6.6998225e-01 8.9455768e-03 1.8106209e+00 2.4894781e-01 3.1597273e+01 4.1561590e+03
4143 4.7344223e-02 3.2119442e+01 6.6725165e-01 4.9824100e-03 1.8132036e+00 2.4383835e-01 3.1427311e+01 4.1570760e+03
4144 4.7491509e-02 3.2046768e+01 6.7083132e-01 6.7730332e-03 1.8222487e+00 2.4853148e-01 3.1585247e+01 4.1580050e+03
4145 4.8610877e-02 3.2088268e+01 6.7514729e-01 6.4044781e-03 1.8173842e+00 2.5141221e-01 3.1139492e+01 4.1589940e+03
4146 5.1779505e-02 3.1949095e+01 6.7975420e-01 5.1189931e-03 1.8221227e+00 2.5048712e-01 3.1232542e+01 4.1600530e+03
4147 5.2777506e-02 3.2040634e+01 6.7403883e-01 6.4054243e-03 1.8214685e+00 2.5138205e-01 3.1281511e+01 4.1609910e+03
4148 5.1409621e-02 3.1916084e+01 6.7120606e-01 6.5726358e-03 1.8179839e+00 2.5379664e-01 3.1767311e+01 4.1618780e+03
4149 5.4582879e-02 3.2061371e+01 6.8103749e-01 6.8802331e-03 1.8106370e+00 2.5777972e-01 3.1728617e+01 4.1629980e+03
4150 5.9485376e-02 3.2160294e+01 6.8030894e-01 4.7880989e-03 1.8203567e+00 2.6977763e-01 3.1708704e+01 4.1641340e+03
4151 5.9528105e-02 3.2021423e+01 6.8231469e-01 1.1089126e-02 1.8212194e+00 2.4617948e-01 3.1537579e+01 4.1651630e+03
4152 5.7104468e-02 3.1969049e+01 6.7297971e-01 8.9177107e-03 1.8249094e+00 2.5506300e-01 3.1729939e+01 4.1660330e+03
